geo_code,geo_label,geo_labelw,label,name,HubName,HubDist
E07000226,Crawley,,E92000001E07000226,Crawley,Lewes,31.7296889215683
E06000013,North Lincolnshire,,E92000001E06000013,North Lincolnshire,Flixborough,9.14213008524312
E07000108,Dover,,E92000001E07000108,Dover,Sandwich,8.29928862752707
E06000014,York,,E92000001E06000014,York,York,6.52808843838327
95HH,Carrickfergus,,N9200000295HH,Carrickfergus,Peel,90.9710134417412
E06000016,Leicester,,E92000001E06000016,Leicester,MarketDeeping,55.2948795319318
E07000062,Hastings,,E92000001E07000062,Hastings,Hastings,1.65664487227523
E07000010,Fenland,,E92000001E07000010,Fenland,Wisbech,15.2402419618554
E08000020,Gateshead,,E92000001E08000020,Gateshead,NewcastleUponTyne,6.86316416826253
E41000052,"Cornwall,Isles of Scilly",,E92000001E41000052,"Cornwall,Isles of Scilly",Portreath,16.0272239188866
W06000015,Cardiff,Caerdydd,W92000004W06000015,Cardiff,Turley,2.13407524820763
E07000026,Allerdale,,E92000001E07000026,Allerdale,Allonby,12.2767993926294
E08000024,Sunderland,,E92000001E08000024,Sunderland,Sunderland,7.30728443111412
E07000050,North Dorset,,E92000001E07000050,North Dorset,Wareham,28.3320529031992
E07000218,North Warwickshire,,E92000001E07000218,North Warwickshire,StratfordUponAvon,41.5663279646351
E07000099,North Hertfordshire,,E92000001E07000099,North Hertfordshire,Barking,49.9289081550793
E07000103,Watford,,E92000001E07000103,Watford,Burnham,24.5019793337715
E08000017,Doncaster,,E92000001E08000017,Doncaster,Stockwith,21.6538381346772
S12000045,East Dunbartonshire,,S92000003S12000045,East Dunbartonshire,WestMarshes,129.174569295963
E07000120,Hyndburn,,E92000001E07000120,Hyndburn,Preston,22.0831308001014
E06000054,Wiltshire,,E92000001E06000054,Wiltshire,Bristol_CityDocks,49.6811877040867
E07000234,Bromsgrove,,E92000001E07000234,Bromsgrove,Astly,19.3024034105643
E07000101,Stevenage,,E92000001E07000101,Stevenage,London,44.0644113076878
W06000006,Wrexham,Wrecsam,W92000004W06000006,Wrexham,Chester,21.6497397046888
E07000072,Epping Forest,,E92000001E07000072,Epping Forest,Barking,20.9239149798468
S12000040,West Lothian,,S92000003S12000040,West Lothian,EastMarshes,99.2145863586217
E09000011,Greenwich,,E92000001E09000011,Greenwich,Woolwich,2.98338863596209
E07000048,Christchurch,,E92000001E07000048,Christchurch,Christchurch,3.79165912344453
E07000220,Rugby,,E92000001E07000220,Rugby,StratfordUponAvon,34.6657288351453
E07000141,South Kesteven,,E92000001E07000141,South Kesteven,MarketDeeping,23.2770130116007
E07000216,Waverley,,E92000001E07000216,Waverley,Hampton,33.4571948793788
W06000023,Powys,Powys,W92000004W06000023,Powys,Welshpool,42.4561429803108
S12000019,Midlothian,,S92000003S12000019,Midlothian,EastMarshes,67.5016855845546
E08000022,North Tyneside,,E92000001E08000022,North Tyneside,NorthShields,5.54669186442124
E07000221,Stratford-on-Avon,,E92000001E07000221,Stratford-on-Avon,StratfordUponAvon,7.99464316960181
E06000030,Swindon,,E92000001E06000030,Swindon,Gloucester,47.1366002236083
E06000055,Bedford,,E92000001E06000055,Bedford,MarketDeeping,54.9254006511142
E08000018,Rotherham,,E92000001E08000018,Rotherham,Stockwith,31.1823529589824
S12000015,Fife,,S92000003S12000015,Fife,EastMarshes,84.0458538011245
E06000001,Hartlepool,,E92000001E06000001,Hartlepool,Hartlepool,4.68154144082403
E07000132,Hinckley and Bosworth,,E92000001E07000132,Hinckley and Bosworth,StratfordUponAvon,51.2597591971992
E07000121,Lancaster,,E92000001E07000121,Lancaster,Lancaster,6.54096016369777
E06000024,North Somerset,,E92000001E06000024,North Somerset,Seymour,0.753905026488585
E07000190,Taunton Deane,,E92000001E07000190,Taunton Deane,Combwich,19.9830262376651
E07000189,South Somerset,,E92000001E07000189,South Somerset,Bridgwater,28.0591209057228
E07000075,Rochford,,E92000001E07000075,Rochford,BurnhamOnCrouch,4.15655216152116
E06000045,Southampton,,E92000001E06000045,Southampton,Itchen,1.56275077747514
W06000010,Carmarthenshire,Sir Gaerfyrddin,W92000004W06000010,Carmarthenshire,Carmarthen,9.50781416637776
E07000052,West Dorset,,E92000001E07000052,West Dorset,Bridport,14.1982822978368
E09000006,Bromley,,E92000001E09000006,Bromley,Greenwich,13.3091503904893
95XX,North Down,,N9200000295XX,North Down,Peel,80.9346554201225
E06000020,Telford and Wrekin,,E92000001E06000020,Telford and Wrekin,Buildwas,9.77923285999995
E07000196,South Staffordshire,,E92000001E07000196,South Staffordshire,Bridgnorth,19.4912956739084
E07000115,Tonbridge and Malling,,E92000001E07000115,Tonbridge and Malling,Aylsford,8.80853215029057
95MM,Derry,,N9200000295MM,Derry,Peel,180.754649007833
E07000033,Bolsover,,E92000001E07000033,Bolsover,Gainsborough,40.3654576390761
E07000222,Warwick,,E92000001E07000222,Warwick,StratfordUponAvon,14.4278849921612
E07000035,Derbyshire Dales,,E92000001E07000035,Derbyshire Dales,Sankey,66.8035830575085
S12000030,Stirling,,S92000003S12000030,Stirling,EastMarshes,151.470883185172
E07000198,Staffordshire Moorlands,,E92000001E07000198,Staffordshire Moorlands,Sankey,53.9749809747411
E08000008,Tameside,,E92000001E08000008,Tameside,Sankey,38.2843657303268
E07000041,Exeter,,E92000001E07000041,Exeter,Exeter,1.17184318526899
95QQ,Larne,,N9200000295QQ,Larne,Peel,108.11249374014
E07000047,West Devon,,E92000001E07000047,West Devon,Calstock,22.5288215592716
W06000012,Neath Port Talbot,Castell-nedd Port Talbot,W92000004W06000012,Neath Port Talbot,Neath_BritonFerry,4.3572814335118
E06000056,Central Bedfordshire,,E92000001E06000056,Central Bedfordshire,Burnham,53.9305968389027
E07000197,Stafford,,E92000001E07000197,Stafford,Madeley,31.5809501303517
S12000018,Inverclyde,,S92000003S12000018,Inverclyde,WestMarshes,142.913969108519
E08000030,Walsall,,E92000001E08000030,Walsall,Bridgnorth,31.0240864568776
E07000208,Epsom and Ewell,,E92000001E07000208,Epsom and Ewell,Hampton,11.4532061010295
E06000047,County Durham,,E92000001E06000047,County Durham,Pelaw,34.176224736551
95ZZ,Strabane,,N9200000295ZZ,Strabane,Peel,186.644258063905
W06000005,Flintshire,Sir y Fflint,W92000004W06000005,Flintshire,Flint,4.64008394774748
E06000051,Shropshire,,E92000001E06000051,Shropshire,Shrewsbury,6.0967688296625
W06000003,Conwy,Conwy,W92000004W06000003,Conwy,Deganwy,16.948820694405
E07000201,Forest Heath,,E92000001E07000201,Forest Heath,Wisbech,45.6075089398486
E07000153,Kettering,,E92000001E07000153,Kettering,MarketDeeping,40.0381024063171
E07000125,Rossendale,,E92000001E07000125,Rossendale,Preston,30.5943985263166
E09000016,Havering,,E92000001E09000016,Havering,Erith,9.10164202737339
E09000017,Hillingdon,,E92000001E09000017,Hillingdon,Hampton,15.2998322345489
E07000070,Chelmsford,,E92000001E07000070,Chelmsford,Maldon,13.3180868860743
E06000048,Northumberland,,E92000001E06000048,Northumberland,Warkworth,30.0864328531441
E41000324,"City of London,Westminster",,E92000001E41000324,"City of London,Westminster",London,1.5162934032392
E07000168,Scarborough,,E92000001E07000168,Scarborough,RobinHoodBay,11.1965618749759
E07000112,Shepway,,E92000001E07000112,Shepway,Hythe,5.69089460327724
E07000174,Mansfield,,E92000001E07000174,Mansfield,Gainsborough,37.1609909883284
E07000095,Broxbourne,,E92000001E07000095,Broxbourne,Barking,23.650741570292
E07000203,Mid Suffolk,,E92000001E07000203,Mid Suffolk,Ipswich,20.9468784320071
E07000142,West Lindsey,,E92000001E07000142,West Lindsey,Lincoln,19.5394369857479
W06000011,Swansea,Abertawe,W92000004W06000011,Swansea,Loughor,1.42164786547609
E06000038,Reading,,E92000001E06000038,Reading,Earley,4.55534575394846
E06000008,Blackburn with Darwen,,E92000001E06000008,Blackburn with Darwen,Preston,18.4342346345795
S12000023,Orkney Islands,,S92000003S12000023,Orkney Islands,EastMarshes,368.903969525676
S12000034,Aberdeenshire,,S92000003S12000034,Aberdeenshire,EastMarshes,164.646876828874
E07000066,Basildon,,E92000001E07000066,Basildon,Benfleet,8.86549032996854
E07000205,Suffolk Coastal,,E92000001E07000205,Suffolk Coastal,Woodbridge,8.78954705712372
E07000217,Woking,,E92000001E07000217,Woking,Hampton,17.042369474301
